0.135958	0.064240	0.094759
0.188754	0.100557	0.057832
0.081636	0.010224	-0.033112
0.069123	-0.039826	-0.024567
-0.000458	0.157931	-0.062409
0.130159	0.196384	0.016327
0.098726	-0.090791	0.024872
0.027314	-0.087434	0.158236
0.039216	-0.211032	-0.002899
0.015412	-0.136568	0.208591
-0.015717	-0.152438	0.057221
-0.012055	0.015412	-0.034333
0.028534	-0.099336	-0.120089
-0.096590	0.077363	-0.214084
-0.090791	0.032502	-0.057527
0.069123	0.023346	-0.065461
0.076448	0.054170	-0.059968
-0.015106	0.012665	-0.102693
0.080415	0.021210	-0.023041
-0.044709	0.036469	-0.089265
-0.094148	0.109712	0.001678
-0.085603	0.077974	0.000153
0.067903	0.093538	-0.023651
0.139315	0.067292	0.074311
0.068208	0.039521	0.017853
-0.037690	0.090791	0.066682
-0.025177	0.029755	0.137484
-0.027314	-0.158846	-0.004730
0.080415	-0.200351	0.010834
0.070954	-0.190280	0.071870
0.045014	-0.199741	0.068208
0.043793	-0.152132	0.066987
0.019684	-0.036774	0.067903
0.025177	0.401465	0.066072
0.066377	0.573892	0.012665
0.193637	0.329137	0.000458
0.143893	0.033417	0.005341
-0.077058	-0.244297	-0.057221
-0.133822	-0.333715	-0.127413
-0.017548	-0.099947	-0.025788
0.076448	0.096590	-0.078584
0.181430	0.175631	-0.020600
0.197910	0.200351	0.154879
0.012665	0.218051	0.185702
-0.052338	0.301976	0.191806
-0.108797	-0.014496	0.068818
-0.078889	-0.165560	0.051423
0.004425	-0.398413	0.030671
0.152743	-0.522927	-0.027924
0.203708	-0.149081	0.018158
0.020905	-0.051423	-0.045014
-0.309911	-0.017243	0.045930
-0.241550	-0.062104	0.053559
-0.038911	-0.077363	-0.011749
0.119478	-0.049897	-0.030365
0.140841	0.055695	-0.000153
-0.023651	0.099947	0.025177
-0.196994	-0.107576	-0.058747
-0.144503	-0.119478	0.036469
0.080720	0.095369	0.006256
-0.195163	-0.053559	-0.016327
0.042267	-0.277256	-0.017548
0.179294	-0.159152	0.127718
0.224460	0.397192	0.254978
0.602884	0.406958	0.241855
0.455177	0.439918	0.037995
0.048981	0.180819	-0.143282
-0.660563	-0.224460	-0.131075
-0.391699	-0.368811	-0.099641
0.098726	-0.166171	0.120394
-0.040742	-0.029755	0.102998
-0.239414	-0.005951	-0.030060
-0.057832	0.032502	-0.052644
0.151827	0.042267	-0.006256
0.146639	-0.190890	-0.048371
0.020294	-0.069429	-0.054170
-0.038300	0.064851	0.039216
-0.194553	0.234836	0.171359
0.066072	0.209201	0.067597
0.295567	-0.077974	-0.084077
0.306859	-0.265049	0.016022
0.150301	-0.270237	0.125582
-0.152743	-0.047456	0.058442
-0.060273	0.175631	-0.064546
0.115206	0.090181	-0.239109
0.184787	0.205844	0.049897
0.115511	0.251011	0.216831
0.233616	0.152438	0.204013
-0.265660	-0.123445	0.020294
-0.198520	-0.130465	0.001678
-0.092012	-0.096284	-0.174411
-0.072786	-0.063935	-0.133211
-0.067597	-0.041657	0.047456
0.032807	-0.070344	-0.034333
0.156710	-0.045930	-0.123751
0.309606	0.269017	-0.124666
-0.095674	0.379187	-0.023041
-0.018158	0.293736	0.127718
-0.061494	0.082856	0.119478
-0.169528	-0.124361	0.108186
-0.133211	-0.279088	0.097505
0.161898	-0.258030	-0.023957
0.040436	-0.153658	-0.090486
0.021820	-0.023957	-0.066377
0.034943	0.007172	0.037690
0.137484	-0.043488	0.065156
0.156710	-0.056306	0.070649
