0.080720	0.096590	0.305943
0.103609	0.113069	0.270848
0.061189	0.072175	0.170443
0.058442	0.067292	0.045624
0.066377	0.039521	0.074922
0.063935	0.016022	0.067597
-0.011749	-0.016022	0.104219
-0.118563	-0.063325	-0.047150
-0.145113	-0.036469	-0.025483
-0.141756	-0.032502	0.056611
-0.128634	-0.070039	-0.043793
-0.058137	-0.064240	-0.128634
0.065766	-0.023346	0.006867
0.110323	0.013886	0.089570
0.067903	-0.040742	-0.024872
0.012360	-0.139010	-0.215305
-0.061494	-0.206149	-0.314488
0.000153	-0.079805	-0.066987
0.130159	0.075227	0.285801
0.211032	0.168307	0.374304
0.196994	0.155184	0.275425
0.066377	0.077974	0.042878
0.020294	0.019684	-0.071260
-0.053254	-0.047761	-0.180514
-0.034638	-0.045930	-0.037995
-0.035248	-0.019379	-0.060883
0.097810	0.063325	0.164340
0.118563	0.059663	0.127413
0.043183	-0.005646	0.032807
0.014801	-0.043488	-0.001373
-0.014191	-0.041962	-0.051728
0.013275	-0.027008	-0.074006
0.005646	-0.016938	-0.113985
0.023651	-0.007477	-0.027314
-0.008087	-0.057527	0.058137
-0.080110	-0.156710	-0.121614
-0.074311	-0.147860	-0.312963
0.017548	0.003510	-0.089265
0.150912	0.144808	0.373693
0.111238	0.110323	0.276951
0.063935	0.084688	0.163729
0.071565	0.054170	0.148470
0.028534	-0.009003	0.001678
-0.007477	-0.057221	0.014801
-0.018769	-0.046235	0.027924
0.016327	0.047456	0.142977
0.044709	0.071565	-0.036774
0.037079	0.058747	0.054170
0.009613	0.015106	0.059358
0.009003	0.003510	0.072786
0.005035	-0.018158	0.014801
0.035859	-0.037385	0.001678
0.032807	-0.039216	0.001678
-0.012970	-0.068513	-0.065156
-0.040742	-0.078279	-0.265965
-0.026093	-0.056001	-0.170443
-0.028840	-0.048676	-0.068818
-0.010224	-0.045319	-0.002289
-0.025788	-0.074617	-0.043183
-0.026398	-0.089265	-0.017548
-0.049592	-0.082856	-0.292515
0.006256	0.016938	-0.234226
0.101778	0.126497	0.097810
0.105745	0.120699	0.303807
0.049897	0.039826	0.109102
0.038300	0.015412	0.128328
-0.014801	-0.069734	0.132906
-0.056306	-0.096284	0.093233
-0.017548	-0.025788	-0.020600
0.003815	0.005035	-0.057221
0.029755	0.038911	0.065766
0.041352	0.065766	0.228122
0.016022	-0.012360	0.135348
0.023957	0.026398	0.122530
0.041962	0.027619	0.182650
0.091096	0.092317	0.116732
0.099947	0.077058	0.027619
0.027924	0.022736	-0.083467
0.012055	0.022126	-0.066987
0.030060	0.012360	-0.003815
0.001984	-0.009003	0.002289
-0.017853	-0.059052	-0.023957
-0.064546	-0.110323	-0.057527
-0.135958	-0.191196	-0.179599
-0.142061	-0.173190	-0.253452
-0.045319	-0.068208	-0.281224
0.001068	0.018769	-0.202487
0.066377	0.074617	-0.056001
0.041657	0.036469	0.081941
0.088350	0.068208	0.183261
0.117952	0.037690	0.147860
0.058442	0.050202	0.191806
0.011749	-0.011749	0.130465
-0.004120	-0.070649	0.000153
0.027008	-0.007477	-0.000153
0.038911	0.043488	0.190280
0.069734	0.065766	0.232395
-0.002289	-0.012970	0.041047
-0.001373	-0.029145	-0.029145
-0.062409	-0.091402	-0.088045
-0.052949	-0.064851	-0.070649
0.034943	0.064546	-0.016327
0.115816	0.139925	0.084993
0.112764	0.131685	0.183566
0.119173	0.112154	0.215915
0.044099	0.033112	0.068818
0.024262	-0.002899	0.021210
0.011139	-0.020600	-0.079500
0.006256	-0.025788	-0.047761
0.001068	-0.056001	-0.103304
-0.021515	-0.059663	-0.048676
-0.049287	-0.096284	-0.068513
-0.038605	-0.081941	-0.106661
0.005341	-0.063325	0.033112
-0.009308	-0.048371	0.015106
-0.013275	-0.009308	0.047456
0.052644	0.066682	0.150912
0.080415	0.106050	0.140536
0.033112	0.029145	-0.016938
-0.022736	-0.037079	-0.017243
-0.072480	-0.091096	-0.046540
-0.059052	-0.091707	-0.187228
-0.028229	-0.051423	-0.349584
0.064851	0.059663	-0.101778
0.104524	0.104524	0.283665
0.090791	0.086213	0.383459
0.037079	0.027924	0.272374
-0.016022	-0.015412	0.021515
-0.049592	-0.051118	-0.057832
0.018158	-0.038911	-0.019379
0.037079	0.001373	-0.061189
0.054475	-0.003815	-0.012360
0.034333	-0.019074	-0.054475
0.009918	-0.047761	-0.160983
0.038911	0.012055	0.090486
0.019074	0.013886	0.154574
-0.015412	-0.029145	-0.041352
-0.013886	-0.033722	-0.049287
0.023346	-0.012970	-0.059968
0.028840	-0.000458	0.011139
-0.002594	-0.030671	0.033112
0.017548	-0.016327	0.093538
0.008087	-0.016938	0.134127
-0.018463	-0.003815	0.076753
0.017243	0.018769	0.035859
-0.036164	-0.030671	-0.043793
-0.027924	-0.031891	-0.028840
-0.024872	-0.019989	-0.093233
0.007172	-0.021210	-0.081941
0.030365	-0.066377	-0.105745
0.054170	-0.001984	0.028229
0.119783	0.075837	0.000458
0.114290	0.078279	0.198215
0.102998	0.072480	0.167391
0.103914	0.094759	0.178378
0.050507	0.043488	0.064851
0.013275	0.024262	0.004425
-0.001373	-0.004730	-0.052338
-0.047456	-0.072786	-0.135042
-0.024872	-0.046540	-0.128939
-0.002594	-0.025177	0.063935
-0.046845	-0.070954	-0.120394
-0.079500	-0.111543	-0.248569
-0.009003	-0.022736	0.004425
0.037690	0.014496	0.216526
-0.041657	-0.079500	0.093843
-0.071870	-0.105745	-0.080720
-0.028534	-0.032502	-0.115816
0.068208	0.067597	-0.089570
0.102083	0.115816	0.049287
0.095369	0.093233	0.165255
0.076753	0.068208	0.187839
0.097810	0.049897	0.277562
0.051728	0.055085	0.195773
0.042267	0.026093	0.207370
0.015412	-0.046845	-0.051118
0.000458	-0.039216	-0.199130
0.025177	-0.004120	-0.058442
-0.017853	-0.049897	-0.102998
-0.040742	-0.088655	-0.267185
-0.037079	-0.079805	-0.111849
0.004120	-0.043488	0.173190
-0.002899	-0.066682	0.126192
0.045930	0.038911	0.149691
0.077974	0.059358	0.105440
0.034028	0.030671	0.053254
0.021210	-0.019074	0.054475
0.015106	-0.019379	0.056306
0.038300	0.010529	0.070954
0.054170	0.042573	0.052338
0.062104	0.075227	0.034638
0.067597	0.069429	0.004730
0.079805	0.053864	0.172274
0.023041	0.010529	0.011139
-0.015717	-0.017853	-0.101167
-0.006867	-0.012055	-0.134432
0.021515	0.031586	-0.104829
0.011749	0.037079	0.002899
0.044404	0.047761	0.168917
0.017548	0.007782	0.092012
-0.007782	0.017243	0.103914
-0.050202	0.003204	0.023346
-0.069123	-0.021515	0.056611
-0.101778	-0.079500	-0.038911
-0.115206	-0.088350	-0.122225
-0.091096	-0.066377	-0.000763
0.067292	-0.081025	-0.048371
0.076448	-0.060273	-0.059052
-0.001068	-0.117647	-0.165255
-0.064240	-0.134127	-0.357214
0.047150	0.001678	-0.160372
0.094148	0.077668	0.133822
0.116426	0.060578	0.294652
0.156100	0.147250	0.315404
0.145418	0.132906	0.222324
0.077974	0.062104	0.082551
0.050202	0.019989	0.029755
0.011749	-0.022431	-0.037995
0.008392	-0.012665	-0.001984
0.006561	0.008698	0.018158
0.013581	0.011444	0.045624
0.000763	-0.019989	0.005646
-0.035554	-0.053254	-0.081636
-0.036774	-0.048981	-0.044404
-0.037995	-0.036164	-0.011749
-0.021820	-0.035248	0.089876
-0.004425	-0.034943	-0.011444
-0.046540	-0.003204	-0.121614
-0.013886	-0.014496	-0.011139
0.019989	0.001373	-0.044404
0.030671	-0.016938	0.026398
0.025788	-0.005035	0.069734
-0.014801	-0.068208	0.016938
-0.034333	-0.075837	-0.081636
-0.014801	-0.034028	-0.133516
-0.006256	0.012970	-0.012970
0.053864	0.084688	0.080110
0.081331	0.113985	0.151827
0.095979	0.131685	0.201877
0.055695	0.075837	0.104219
0.028534	0.012360	0.021210
0.038911	-0.012360	0.029755
-0.016022	-0.028534	-0.054780
-0.027314	-0.057221	-0.177768
-0.000153	-0.034333	-0.054780
0.036469	-0.035248	0.028534
-0.020600	-0.047150	-0.054780
-0.005035	-0.021210	0.069123
-0.000458	-0.023041	-0.027008
-0.014801	-0.023957	0.012665
0.033112	0.009003	0.151522
0.054170	0.009003	0.154574
0.029755	-0.008087	-0.018769
-0.012055	-0.032807	-0.051118
-0.048981	-0.097505	-0.059052
-0.078889	-0.108797	-0.027619
-0.059358	-0.062715	-0.063630
0.023346	0.022736	0.069123
0.078889	0.050813	0.092927
0.028840	-0.032197	0.017243
-0.007477	-0.040436	-0.168612
0.023041	0.017243	-0.251621
0.088045	0.105745	0.013581
0.115206	0.119783	0.305943
0.078584	0.105745	0.380713
0.074922	0.066377	0.193027
0.055085	0.055390	0.137484
0.053559	0.027008	-0.049897
-0.004425	-0.025483	-0.064851
-0.016327	-0.050813	-0.072480
0.007172	-0.058137	-0.011749
-0.021820	-0.095369	-0.022736
-0.022431	-0.076448	-0.019379
-0.025177	-0.047150	0.025177
0.031586	0.011139	0.047761
0.033112	-0.002289	-0.011139
-0.027924	-0.080415	-0.065766
-0.077363	-0.133516	-0.138705
-0.027619	-0.030365	-0.075532
0.057832	0.081331	0.063935
0.052338	0.099641	0.115206
0.018769	0.039521	0.084688
0.000153	0.006256	0.079194
0.048371	0.013886	-0.046540
0.005646	-0.020905	-0.118868
-0.035554	-0.081636	-0.212253
-0.008698	-0.025483	-0.009613
0.122530	0.092012	0.412146
0.079194	0.040131	0.228428
0.063325	0.039216	0.117342
0.028229	-0.004425	0.021210
-0.000153	-0.052338	-0.115511
-0.024262	-0.095064	-0.199435
-0.056916	-0.120089	-0.063325
-0.006561	-0.031586	0.195468
0.024567	0.054780	0.118868
0.072175	0.127108	-0.006867
0.072175	0.100557	-0.043183
0.077974	0.087434	0.087434
0.030976	-0.004120	0.070649
0.015412	-0.054475	0.028534
-0.026703	-0.059052	-0.021820
-0.033112	-0.019074	0.003815
-0.002899	0.012665	-0.054780
0.064851	0.065766	0.187533
0.100862	0.035859	0.220493
0.044404	-0.048676	0.094453
-0.056001	-0.159457	-0.016938
-0.124361	-0.198215	-0.064546
-0.059663	-0.133822	-0.207675
0.014191	-0.018463	-0.168612
-0.029755	-0.022126	-0.181430
0.025483	0.022736	-0.128328
0.134432	0.153353	0.149386
0.159152	0.142367	0.309300
0.156405	0.152743	0.275120
0.077668	0.070649	0.104524
0.008087	-0.037690	0.033112
-0.069123	-0.156405	-0.175631
-0.135042	-0.202182	-0.313878
-0.040742	-0.063325	-0.089570
0.043183	0.096590	0.208896
0.073396	0.124666	0.244602
0.024872	0.061494	0.066072
0.034638	0.048371	0.134127
0.040742	0.045014	0.200656
0.014801	0.004425	0.076448
-0.023346	-0.063630	0.034333
-0.023346	-0.100862	-0.033722
-0.050507	-0.082246	-0.246433
0.010224	0.023041	-0.225376
0.019379	0.059358	-0.058137
0.011444	0.016327	-0.024262
0.016327	-0.059052	0.009003
-0.032197	-0.100252	0.015717
-0.047456	-0.063935	-0.006256
0.083467	0.105135	0.292515
0.043488	0.079194	0.262913
0.003815	0.010834	0.082246
0.024872	-0.053864	0.033722
-0.057221	-0.119783	-0.144503
-0.075532	-0.112459	-0.131685
-0.009613	-0.048676	-0.009003
0.089570	-0.005951	-0.038911
0.101472	-0.030060	-0.043793
0.019074	-0.048981	-0.130770
0.114595	0.070039	0.010529
0.085908	0.059663	-0.092012
0.042878	0.051423	0.084993
0.033722	0.037995	0.119173
-0.013275	0.011444	0.011749
-0.048981	-0.041962	-0.164034
-0.031891	-0.018463	-0.119783
0.088655	0.086213	0.295567
0.063935	0.058747	0.355688
-0.037385	0.002594	0.142977
-0.123445	-0.085908	-0.082246
-0.189364	-0.133516	-0.236057
-0.256809	-0.176242	-0.352941
-0.183261	-0.143587	-0.245518
0.046235	0.022736	0.079805
0.159762	0.093233	0.191196
0.187839	0.115511	0.088655
