0.470130 	0.036164 	-0.412146 	-0.424964 	-0.119478 	-0.384985 	
0.356298 	0.014801 	-0.624552 	-0.208286 	-0.357214 	-0.445411 	
0.262608 	0.058442 	-0.378271 	-0.260166 	-0.172274 	-0.212863 	
0.173495 	0.009003 	-0.336156 	-0.484169 	-0.025788 	-0.070344 	
0.065766 	-0.019684 	-0.306859 	-0.467689 	-0.096590 	-0.049287 	
0.034333 	0.022736 	-0.155489 	-0.233921 	-0.062715 	-0.033417 	
0.085298 	0.007172 	-0.023651 	0.011139 	-0.116426 	-0.020294 	
0.088960 	-0.001678 	0.017243 	0.378576 	-0.215305 	0.020905 	
0.150912 	-0.027924 	-0.080720 	0.458839 	-0.150912 	0.110323 	
0.088960 	-0.048676 	-0.055390 	0.131685 	0.013275 	0.156405 	
-0.018463 	-0.027924 	-0.006561 	-0.161898 	0.101778 	0.112154 	
0.043488 	-0.000458 	0.157931 	-0.074311 	0.241855 	0.104219 	
0.073701 	-0.012970 	0.195163 	0.056916 	0.220188 	-0.005951 	
-0.042573 	-0.016938 	0.056611 	-0.023651 	0.155795 	-0.131991 	
-0.056611 	0.022126 	-0.024567 	0.159762 	0.073396 	-0.119173 	
-0.121309 	0.067292 	0.079500 	0.342260 	-0.117037 	-0.060273 	
-0.447242 	-0.004425 	0.131075 	0.399329 	-0.177462 	-0.023651 	
-0.622721 	-0.081331 	0.070344 	0.294347 	-0.206149 	-0.036164 	
-0.626993 	-0.082246 	0.208286 	0.050813 	-0.031586 	-0.012055 	
-0.479286 	-0.035859 	0.355688 	0.211643 	0.259861 	0.069123 	
-0.163729 	-0.011749 	0.623026 	0.409705 	0.261997 	0.069429 	
0.126497 	0.032807 	0.681315 	0.086824 	0.209201 	0.057527 	
0.521401 	0.089876 	0.624552 	-0.162814 	0.216526 	0.071565 	
0.835737 	0.121614 	0.342870 	-0.117952 	0.231785 	-0.030671 	
0.618753 	0.045624 	-0.270848 	-0.030060 	0.069734 	-0.279698 	
