0.015412 	-0.029145 	-0.040131 	-0.080110 	-0.110018 	-0.005646 	
0.009613 	-0.027314 	-0.083772 	-0.059052 	-0.067597 	-0.003510 	
0.021515 	-0.017853 	-0.126802 	-0.014496 	-0.050202 	-0.012970 	
0.019989 	-0.006561 	-0.068208 	0.082551 	-0.032502 	-0.015717 	
0.030671 	-0.015717 	0.002594 	0.189059 	-0.004120 	-0.033722 	
0.007172 	-0.008698 	0.001068 	0.231174 	0.016938 	0.010834 	
0.039216 	0.023651 	0.066987 	0.102998 	0.094453 	0.025483 	
0.031586 	0.059663 	0.099947 	0.041352 	0.215305 	0.039521 	
0.027924 	0.064546 	0.075837 	-0.050507 	0.140230 	0.016327 	
0.032807 	0.045930 	-0.006561 	-0.050202 	0.055390 	0.023957 	
0.030671 	0.057527 	0.025483 	0.034638 	-0.041352 	0.016327 	
0.023041 	0.035859 	0.029450 	0.037079 	-0.078279 	-0.001984 	
0.022736 	-0.013275 	0.055085 	0.034028 	-0.128939 	0.005646 	
-0.013581 	-0.087129 	0.027619 	0.068818 	-0.203708 	0.004730 	
-0.011749 	-0.047456 	0.012055 	0.099031 	-0.246433 	0.002899 	
-0.006256 	-0.012055 	0.040742 	0.036469 	-0.126802 	0.002594 	
-0.011444 	-0.024567 	0.069123 	0.024567 	-0.061799 	0.001984 	
0.018769 	0.002899 	0.074922 	0.023957 	-0.047761 	0.004730 	
0.005035 	-0.020905 	-0.011749 	0.009918 	0.046845 	-0.011139 	
-0.013886 	-0.018769 	-0.012665 	-0.012360 	0.186007 	-0.009613 	
0.007782 	-0.015106 	0.026093 	0.007477 	0.454261 	0.003815 	
0.018158 	-0.001678 	0.043183 	0.022736 	0.406043 	0.010529 	
0.008392 	-0.002289 	0.029450 	0.000458 	0.226596 	0.010834 	
0.010529 	0.006561 	0.037385 	-0.056306 	0.173800 	0.009003 	
0.012055 	0.002289 	0.000458 	-0.068513 	0.144198 	0.007782 	
0.028534 	-0.005646 	0.002594 	-0.069429 	0.085603 	0.010834 	
0.034333 	0.009613 	0.000153 	-0.079805 	0.011749 	0.005951 	
0.011444 	-0.014496 	0.000153 	-0.023041 	-0.026703 	-0.005035 	
0.006256 	-0.009308 	-0.034638 	0.023346 	-0.071870 	0.002899 	
0.029145 	0.006256 	0.030365 	0.082551 	-0.236667 	0.016327 	
0.035859 	0.024567 	0.075532 	0.010529 	-0.106966 	0.013581 	
0.034943 	0.033722 	0.005341 	-0.051728 	-0.152132 	0.008392 	
0.031586 	0.037690 	0.049592 	-0.060273 	-0.127108 	0.011444 	
0.027008 	0.047761 	-0.008392 	-0.040742 	-0.005951 	0.015717 	
0.026093 	0.047761 	-0.006561 	-0.017548 	0.122530 	0.009308 	
0.023346 	0.016327 	-0.013275 	-0.012970 	0.080110 	-0.013581 	
0.027008 	0.013275 	0.032197 	0.002899 	-0.000763 	0.006867 	
0.020294 	-0.005646 	0.005951 	0.002289 	0.025177 	-0.000153 	
0.012360 	-0.032197 	0.009003 	-0.002899 	0.049287 	0.003204 	
0.012970 	-0.046235 	0.056306 	0.001984 	0.065156 	0.008087 	
0.018463 	-0.023957 	0.029755 	-0.030365 	0.056001 	0.029145 	
0.039521 	-0.010224 	0.017853 	-0.028840 	0.037079 	0.023041 	
0.034333 	-0.013275 	-0.019989 	-0.033417 	0.040742 	0.016327 	
0.027314 	0.001068 	-0.018463 	-0.026093 	0.033722 	0.017548 	
0.027924 	0.003510 	0.010224 	-0.027314 	-0.035554 	0.019684 	
0.009003 	-0.024872 	0.024262 	-0.012055 	-0.095674 	0.010224 	
0.012970 	-0.008392 	0.029450 	0.003204 	-0.096284 	0.007477 	
0.017548 	-0.008698 	0.009918 	0.049897 	-0.088655 	-0.002289 	
0.023957 	-0.005646 	0.045014 	0.076448 	-0.016022 	-0.005035 	
0.004730 	0.005341 	-0.008087 	0.095674 	0.059358 	-0.005341 	
0.016022 	0.002594 	0.013581 	0.074617 	0.122835 	-0.011444 	
0.008087 	-0.011139 	0.034943 	0.046540 	0.124056 	-0.010529 	
0.009003 	-0.006256 	0.006561 	0.034638 	0.069429 	-0.026398 	
0.003815 	-0.006561 	-0.000763 	-0.012360 	0.065156 	-0.018769 	
0.001373 	-0.008087 	-0.013581 	-0.024262 	0.063935 	-0.013886 	
0.027314 	-0.013275 	-0.042267 	-0.057527 	0.082551 	0.007477 	
0.027924 	-0.019989 	-0.010834 	-0.067292 	0.083162 	0.005951 	
0.015717 	-0.005341 	0.034943 	-0.044709 	0.085603 	0.014496 	
0.014496 	-0.000458 	0.012665 	-0.032197 	0.068208 	0.012665 	
0.026093 	0.001678 	0.005341 	-0.037385 	0.045319 	0.010529 	
0.013275 	-0.004120 	0.011139 	-0.061494 	0.030060 	0.005341 	
0.032807 	-0.003815 	0.034028 	0.016632 	0.016022 	0.013581 	
0.023041 	-0.014191 	0.041657 	0.098726 	-0.068818 	0.011749 	
0.006561 	0.002899 	0.036469 	0.054475 	-0.052644 	0.001068 	
0.011444 	-0.001068 	0.044404 	-0.018158 	-0.002899 	0.007477 	
0.010529 	0.005951 	0.032807 	-0.030060 	0.077058 	0.011749 	
0.007477 	-0.008698 	0.004425 	-0.002899 	0.136263 	0.011444 	
