0.098116 	0.139010 	0.172885 	-0.054475 	-0.157321 	-0.318761 	
0.024872 	0.044404 	0.150301 	0.020294 	-0.143893 	-0.297093 	
0.056611 	-0.040436 	0.031281 	0.005646 	-0.141756 	0.168612 	
0.012055 	-0.053864 	0.094759 	-0.005035 	-0.088045 	0.311131 	
0.026398 	-0.068818 	0.072786 	0.007172 	-0.130159 	-0.111543 	
0.005646 	-0.026093 	0.052644 	0.005646 	0.206149 	-0.031586 	
0.006867 	0.024567 	0.043488 	0.049287 	0.503700 	0.030365 	
0.034943 	0.074617 	0.105135 	0.024872 	0.697490 	0.240635 	
-0.017548 	0.077668 	0.123140 	0.048371 	0.333410 	0.283665 	
-0.010529 	0.074617 	-0.000458 	0.014801 	0.019989 	0.070954 	
-0.025788 	0.001984 	0.064851 	0.034638 	-0.145113 	-0.092622 	
0.058747 	-0.030976 	0.135348 	0.027008 	-0.198520 	-0.104219 	
0.221714 	-0.310216 	-0.140841 	-0.060578 	-0.220493 	-0.121920 	
0.061189 	-0.093538 	-0.087739 	-0.059968 	-0.105440 	-0.081025 	
-0.077058 	0.000458 	0.032197 	0.021210 	-0.052949 	-0.043183 	
-0.084993 	-0.199741 	-0.003815 	0.017853 	-0.088655 	-0.013275 	
-0.036164 	-0.231479 	0.018158 	0.020600 	-0.054170 	0.058747 	
0.152132 	-0.113680 	0.098421 	0.029450 	-0.009003 	0.099947 	
0.124361 	0.161593 	0.186007 	0.099641 	-0.020905 	0.062715 	
0.074617 	0.260777 	-0.055695 	0.003510 	0.006561 	0.022126 	
-0.001068 	0.111543 	-0.108492 	-0.059968 	0.104829 	-0.032197 	
-0.070344 	0.047456 	-0.085908 	-0.065461 	0.206149 	0.025788 	
-0.059968 	0.050507 	-0.073091 	-0.056001 	0.135958 	0.149996 	
0.127718 	0.276951 	0.085298 	0.069123 	0.048676 	0.280613 	
0.071870 	0.194858 	0.035248 	0.099031 	-0.029145 	0.402686 	
0.031586 	-0.016327 	-0.113985 	0.008087 	-0.126802 	-0.028840 	
-0.076753 	-0.167086 	-0.083467 	0.006256 	-0.227817 	-0.221714 	
0.186923 	-0.016022 	0.064240 	0.052644 	-0.122225 	-0.243076 	
0.068513 	0.006561 	0.066987 	0.012665 	-0.108186 	0.116426 	
-0.081941 	0.100252 	0.170443 	0.018463 	0.022736 	-0.155795 	
-0.174105 	0.106050 	0.099031 	-0.000153 	0.185702 	-0.043183 	
0.000763 	-0.034943 	-0.028229 	-0.019989 	0.114900 	-0.290074 	
0.086213 	0.037079 	-0.066072 	-0.018769 	0.120394 	-0.225986 	
0.187839 	0.022126 	-0.045624 	-0.034638 	0.091096 	-0.395666 	
-0.156710 	-0.046845 	0.020905 	-0.091402 	0.078584 	-0.551614 	
0.001373 	-0.080720 	0.023651 	-0.067903 	0.016938 	0.227512 	
0.016632 	-0.131075 	0.067292 	-0.031281 	0.043793 	0.485389 	
0.293431 	-0.164034 	0.002594 	-0.016938 	0.000763 	-0.001678 	
0.200351 	-0.075837 	-0.015717 	-0.064851 	0.013275 	0.216220 	
-0.049897 	0.023346 	0.130465 	0.113680 	0.014191 	0.375219 	
-0.171664 	0.003204 	0.005951 	0.040742 	-0.123140 	-0.328222 	
-0.083162 	0.139620 	-0.003204 	0.048676 	0.022126 	-0.171054 	
-0.245212 	0.048676 	-0.129549 	0.020905 	0.036469 	0.643168 	
0.127108 	0.069734 	-0.077668 	-0.005646 	-0.036469 	0.239109 	
0.036774 	-0.025483 	0.062409 	0.004730 	-0.017548 	-0.218967 	
-0.042267 	0.021820 	0.089265 	0.009308 	0.077058 	-0.266270 	
-0.063325 	-0.164034 	-0.106661 	-0.001984 	-0.125582 	-0.005646 	
-0.102998 	-0.041657 	-0.049287 	-0.001678 	-0.150607 	-0.252537 	
-0.154574 	-0.102388 	0.106050 	-0.008698 	-0.148470 	-0.247044 	
-0.044099 	-0.108797 	0.149386 	0.067292 	-0.265965 	-0.166171 	
0.290379 	-0.028840 	0.099031 	0.022431 	-0.122225 	-0.105135 	
0.037385 	-0.010529 	-0.009918 	-0.048676 	0.079805 	0.312657 	
0.210117 	0.345312 	-0.074311 	-0.010834 	0.200046 	0.313268 	
0.318761 	0.350805 	-0.022431 	-0.038300 	0.151522 	0.272679 	
0.164034 	-0.017243 	0.153353 	-0.099641 	0.265660 	-0.008087 	
-0.413672 	-0.073396 	0.261387 	0.040131 	0.225071 	-0.116121 	
-0.170443 	-0.154574 	0.161593 	0.074617 	0.048676 	0.072480 	
0.022126 	-0.008698 	-0.073701 	0.076143 	-0.008087 	0.465553 	
-0.033722 	0.058747 	-0.141451 	0.036469 	-0.005646 	0.233616 	
0.005341 	0.147555 	-0.082856 	0.023651 	0.032197 	-0.356298 	
0.047761 	0.073396 	-0.054170 	-0.002289 	0.024872 	0.028534 	
0.149996 	0.092317 	0.005341 	0.000153 	0.138705 	-0.148775 	
0.121004 	-0.261082 	-0.057832 	-0.033722 	0.032807 	-0.346532 	
0.023346 	-0.155489 	-0.019379 	-0.076753 	-0.002594 	-0.308385 	
0.050507 	-0.061799 	-0.029145 	-0.055695 	0.075532 	-0.198215 	
0.052338 	0.098726 	0.037690 	-0.096590 	0.197604 	0.209812 	
-0.037385 	-0.014801 	-0.065156 	-0.158236 	0.175021 	0.167391 	
-0.023957 	0.091707 	0.134127 	-0.045930 	0.064851 	0.128634 	
0.062409 	0.257115 	0.159762 	0.101472 	0.051423 	0.103914 	
0.038300 	0.251011 	0.050813 	0.089265 	0.031281 	0.143587 	
-0.050507 	0.051118 	0.041962 	0.101472 	-0.160678 	0.215610 	
-0.053254 	-0.316014 	0.036469 	0.105135 	-0.181125 	0.135958 	
-0.015717 	-0.386511 	0.041352 	-0.012665 	0.066377 	-0.084688 	
-0.062409 	-0.360876 	0.138705 	-0.060883 	0.182040 	-0.134737 	
0.016327 	-0.150301 	0.103914 	0.061189 	0.025177 	-0.089876 	
0.275731 	0.208896 	0.071565 	0.012970 	-0.100252 	0.082246 	
0.066377 	-0.059968 	-0.167697 	-0.092622 	-0.116121 	0.057527 	
-0.080720 	0.049897 	-0.122530 	-0.110018 	-0.055390 	-0.227512 	
-0.030365 	0.038911 	-0.055390 	0.048981 	0.029450 	-0.488441 	
0.086519 	0.131991 	0.001984 	0.013581 	0.077363 	-0.288243 	
-0.045930 	0.096895 	0.050813 	0.114900 	0.090181 	0.159762 	
-0.023041 	0.045624 	-0.165255 	0.052338 	0.052338 	0.109407 	
0.009613 	0.004120 	-0.138705 	0.023346 	0.052644 	0.303807 	
-0.024872 	0.050202 	-0.108186 	-0.045624 	-0.084993 	0.269017 	
0.161288 	0.362707 	0.064546 	-0.090486 	-0.055695 	-0.111543 	
0.370642 	0.282750 	0.108797 	-0.072786 	-0.189364 	-0.002899 	
0.251316 	0.113680 	0.111849 	-0.008087 	-0.070649 	0.199741 	
-0.055085 	-0.088045 	0.110933 	0.021515 	0.134127 	0.019074 	
-0.100557 	-0.309606 	0.029755 	-0.066682 	0.114290 	-0.128328 	
-0.203403 	-0.345922 	-0.065461 	-0.081025 	-0.083772 	-0.152132 	
-0.047150 	-0.268406 	-0.125887 	0.010529 	-0.362097 	0.098116 	
-0.043488 	-0.089876 	-0.011139 	0.104524 	-0.338598 	0.034638 	
0.035554 	0.244297 	0.180514 	0.140536 	-0.102083 	0.120089 	
0.006867 	0.015412 	0.054170 	0.078889 	-0.035554 	0.047456 	
-0.017853 	-0.116426 	0.135958 	0.110323 	0.070344 	0.037079 	
-0.022736 	-0.132906 	0.141146 	0.097505 	0.204623 	0.123445 	
0.094148 	-0.183261 	0.115511 	0.039216 	0.233921 	0.056001 	
0.070649 	-0.249485 	-0.017853 	0.008698 	0.070954 	-0.063935 	
-0.154269 	-0.063935 	0.029450 	0.018463 	0.040131 	-0.103304 	
-0.168002 	0.039521 	-0.051423 	0.001373 	0.157931 	-0.193942 	
0.123751 	0.054170 	-0.073396 	-0.017243 	0.179599 	-0.471351 	
0.305028 	0.424964 	-0.048676 	-0.045319 	0.221714 	-0.166781 	
0.014191 	0.474098 	0.080110 	-0.011749 	0.186618 	0.073396 	
-0.057832 	0.424353 	0.176852 	0.017243 	0.068513 	0.131685 	
0.033112 	0.173800 	0.016938 	-0.038300 	-0.037995 	-0.089570 	
0.063630 	-0.203098 	0.021210 	-0.041962 	-0.075227 	0.349584 	
0.012665 	-0.426795 	-0.116732 	-0.031891 	-0.240330 	-0.067292 	
0.096895 	-0.143282 	-0.053559 	-0.013275 	-0.352941 	0.012665 	
0.077058 	0.279393 	0.027619 	0.052338 	-0.301366 	0.038300 	
0.152438 	0.215610 	0.012055 	0.001068 	-0.093538 	0.039826 	
0.059663 	-0.002289 	-0.105745 	-0.080110 	0.067903 	-0.036164 	
-0.059052 	-0.133516 	-0.027619 	-0.070954 	0.050202 	-0.037079 	
-0.012665 	-0.199741 	0.149386 	-0.034943 	0.129244 	-0.001984 	
-0.201266 	-0.115206 	0.031281 	-0.000763 	-0.066682 	0.058137 	
-0.198825 	-0.074006 	0.148775 	0.051423 	-0.144503 	0.090181 	
-0.103609 	-0.229038 	0.135653 	0.076143 	0.058442 	-0.136873 	
0.234226 	-0.160372 	0.117342 	0.061494 	0.173800 	-0.156710 	
