0.033722 	-0.000458 	0.062104 	-0.136568 	0.196078 	0.208286 	
0.027619 	-0.010834 	0.082856 	-0.114290 	-0.154879 	0.140230 	
0.025483 	0.007172 	0.050813 	-0.265660 	0.173190 	0.138399 	
0.025788 	0.015106 	0.047761 	-0.285496 	0.325475 	0.116121 	
0.034943 	0.000153 	-0.002594 	-0.249180 	0.356603 	0.066682 	
0.014801 	0.008392 	0.006256 	-0.102693 	0.032807 	-0.005341 	
-0.009613 	-0.009613 	0.056611 	-0.001068 	0.275425 	-0.060883 	
0.034333 	-0.016327 	0.010834 	0.070954 	0.371862 	-0.189975 	
-0.047150 	-0.036469 	-0.078279 	0.044404 	0.104524 	-0.001068 	
-0.079194 	-0.004730 	0.043793 	0.225376 	-0.110018 	0.175631 	
-0.148775 	0.003815 	0.092317 	0.358740 	-0.013275 	0.156405 	
-0.124971 	-0.014191 	0.033112 	-0.020600 	0.155795 	0.001984 	
0.159457 	0.018769 	0.077058 	-0.002899 	0.130159 	-0.141451 	
0.236973 	-0.002594 	0.078584 	0.119173 	0.008087 	0.035859 	
0.157321 	-0.025788 	-0.002289 	0.190890 	0.315099 	-0.073701 	
0.083162 	-0.016327 	-0.028534 	0.299229 	0.135042 	-0.037995 	
0.050813 	0.018769 	-0.008698 	0.240940 	0.008392 	0.064240 	
0.006867 	0.016632 	0.021820 	-0.074006 	0.007782 	-0.005341 	
0.040131 	0.003815 	0.050202 	-0.203098 	-0.080720 	-0.007477 	
0.033722 	-0.001068 	0.004120 	-0.178378 	-0.149691 	-0.014191 	
0.028534 	-0.014801 	-0.012055 	-0.163424 	-0.254063 	-0.030060 	
0.027924 	-0.036164 	-0.033112 	0.051423 	-0.215305 	-0.038605 	
0.037079 	-0.021820 	0.018769 	0.216220 	-0.799420 	0.019379 	
0.025177 	-0.029450 	-0.005341 	0.146944 	-0.436561 	-0.058442 	
0.007477 	-0.000763 	0.001068 	0.152132 	0.373388 	-0.080110 	
0.033112 	-0.006561 	0.013886 	0.155489 	0.349584 	-0.041352 	
0.021515 	-0.016327 	0.027619 	0.102388 	0.344701 	0.058137 	
-0.004120 	-0.026398 	-0.012055 	-0.030671 	0.328832 	0.159457 	
-0.034333 	-0.027008 	0.012665 	-0.139010 	-0.569314 	0.090791 	
