-0.335241 	-0.077974 	0.093843 	0.051728 	0.150301 	0.141756 	
-0.333104 	-0.053254 	0.046845 	-0.062104 	0.035859 	0.392615 	
-0.409094 	0.004425 	-0.013886 	-0.019684 	-0.016632 	0.012055 	
-0.009308 	0.080720 	0.195163 	0.057527 	0.028840 	-0.536965 	
0.291295 	-0.008698 	0.094148 	0.051423 	-0.077363 	-0.901961 	
0.677348 	-0.157626 	-0.060883 	0.088655 	-0.157626 	0.152132 	
0.231785 	-0.349584 	0.071565 	0.031891 	0.012970 	-0.276036 	
-0.099947 	-0.316930 	0.055695 	-0.012970 	0.001984 	-0.691997 	
-0.167391 	-0.086519 	0.031281 	-0.121004 	0.070954 	0.174716 	
-0.157626 	0.399634 	-0.065461 	-0.097505 	0.174411 	0.930037 	
-0.340429 	0.413367 	-0.097505 	-0.077058 	0.156405 	0.255283 	
-0.068208 	0.697795 	0.141451 	0.027008 	0.019684 	-0.004425 	
0.055390 	0.209506 	0.124666 	-0.070039 	0.017853 	-0.133822 	
0.041962 	-0.110933 	0.007477 	-0.051118 	0.025177 	-0.070954 	
0.056916 	-0.028534 	-0.121004 	0.052338 	0.100557 	-0.092622 	
0.310521 	-0.079194 	0.169833 	0.154879 	-0.039826 	0.237583 	
0.043488 	-0.474403 	-0.155489 	0.085603 	-0.096284 	0.340734 	
0.020294 	-0.246433 	-0.132906 	0.069734 	0.013886 	0.283360 	
0.047150 	-0.055695 	0.180514 	0.015412 	0.084993 	0.153353 	
0.005646 	-0.033417 	0.309300 	-0.042878 	0.113375 	-0.075532 	
0.101167 	0.130159 	0.130770 	-0.119783 	0.139010 	-0.028229 	
0.093843 	0.134432 	0.030671 	-0.084688 	0.091402 	-0.153964 	
0.006867 	-0.066072 	0.012360 	0.033417 	-0.088655 	-0.374609 	
-0.043488 	-0.115206 	0.009613 	0.068818 	-0.158236 	0.402991 	
-0.005035 	-0.049897 	0.059663 	0.013581 	-0.053864 	-0.035554 	
0.004730 	0.031586 	0.110018 	0.033417 	-0.045014 	0.132296 	
-0.023346 	0.048981 	0.063020 	0.050507 	-0.000153 	0.008698 	
0.057221 	0.129854 	-0.167086 	-0.038911 	-0.007477 	-0.080415 	
-0.029755 	0.036469 	-0.285801 	-0.058137 	-0.031586 	-0.198215 	
-0.057221 	0.039826 	-0.051118 	-0.002899 	-0.025483 	-0.237278 	
-0.023957 	0.172580 	0.133211 	-0.013886 	0.003510 	-0.176547 	
-0.034028 	0.075837 	-0.001678 	-0.054475 	-0.007782 	-0.031586 	
0.196689 	0.081941 	0.065461 	0.101778 	0.108797 	0.177462 	
0.155795 	-0.099336 	-0.011749 	0.074922 	0.113375 	0.871138 	
0.010529 	-0.252232 	0.031281 	0.034333 	0.005951 	0.611429 	
0.363317 	0.247349 	0.122225 	-0.052338 	-0.134127 	0.302892 	
0.553445 	0.407263 	-0.001984 	0.008087 	-0.134127 	-0.068513 	
0.389868 	0.310216 	0.041962 	0.088960 	-0.017548 	-0.430457 	
-0.252232 	0.160067 	-0.078279 	0.037995 	0.078584 	-0.165560 	
-0.393225 	-0.108797 	-0.010834 	0.053864 	0.047761 	0.020600 	
-0.147555 	-0.390478 	-0.194553 	-0.091096 	0.013275 	0.113069 	
0.265660 	-0.263828 	-0.204929 	-0.076753 	-0.050507 	0.104219 	
0.273289 	-0.121309 	-0.093843 	-0.160983 	0.131685 	-0.345312 	
0.037385 	-0.057527 	0.064546 	0.005035 	0.058747 	-0.321813 	
-0.249485 	-0.007782 	0.228428 	0.129244 	0.076753 	0.142672 	
-0.340734 	-0.004730 	0.233921 	0.067292 	0.069123 	-0.009613 	
-0.095369 	0.034943 	0.074617 	0.084077 	-0.054475 	-0.022126 	
-0.010529 	0.100557 	-0.114290 	0.024262 	-0.158846 	0.080720 	
0.051423 	0.220188 	-0.229343 	0.005951 	-0.268406 	-0.319066 	
0.232700 	0.394751 	0.002289 	-0.016022 	-0.141451 	-0.319371 	
0.259861 	0.383154 	0.234836 	0.051728 	0.057221 	0.359350 	
0.120394 	0.089570 	0.170443 	-0.026703 	0.197910 	0.091096 	
0.048676 	-0.417029 	0.089876 	-0.129854 	0.228428 	0.086519 	
0.127108 	-0.571450 	0.174105 	-0.082856 	0.069734 	0.225071 	
-0.111849 	-0.359960 	0.176242 	-0.038911 	0.051423 	0.476539 	
-0.214694 	-0.174411 	0.043793 	-0.002594 	-0.011749 	-0.258030 	
-0.352636 	0.066682 	0.016022 	0.011139 	-0.040436 	-0.546120 	
-0.372168 	0.369726 	-0.181125 	-0.045624 	0.003510 	-0.276036 	
-0.152438 	0.153048 	-0.094453 	-0.044404 	0.017853 	-0.186618 	
0.013886 	0.015412 	-0.096284 	-0.031281 	-0.026093 	0.069123 	
-0.084382 	-0.074006 	0.160983 	0.034943 	0.028534 	-0.170138 	
0.048981 	-0.263828 	0.020905 	0.014191 	-0.119783 	0.069734 	
0.034028 	-0.256809 	-0.158236 	0.013581 	-0.016938 	-0.050202 	
